,name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
254,ant,1.5,org.apache.tools.ant.filters.util.JavaClassHelper,3,1,0,5,19,1,0,5,2,0.5,89,1,0,0,0.5,0,0,28.33333333,1,0.3333,0
255,ant,1.5,org.apache.tools.ant.taskdefs.TempFile,6,3,0,5,14,1,0,5,6,0.7,75,1,0,0.880952381,0.555555556,0,0,10.83333333,1,0.8333,0
256,ant,1.5,org.apache.tools.ant.types.selectors.BaseSelector,6,3,5,15,8,3,12,3,6,0.4,39,1,0,0.857142857,0.5,0,0,5.333333333,3,1.3333,0
257,ant,1.5,org.apache.tools.ant.types.selectors.AndSelector,3,5,1,6,14,3,5,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,0
258,ant,1.5,org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,21,3,0,8,73,74,0,8,17,0.886363636,669,0.727272727,2,0.649122807,0.232142857,1,1,30.33333333,3,1.0476,2
259,ant,1.5,org.apache.tools.ant.taskdefs.cvslib.CVSEntry,9,1,0,4,18,14,3,1,4,0.65625,88,1,0,0,0.518518519,0,0,8.333333333,1,0.8889,0
260,ant,1.5,org.apache.tools.ant.taskdefs.JDBCTask,26,3,1,9,54,225,1,8,20,0.872727273,539,1,2,0.606557377,0.24,0,0,19.30769231,7,1.1923,0
261,ant,1.5,org.apache.tools.ant.taskdefs.ConditionTask,4,3,0,5,16,0,0,5,4,0.333333333,95,1,0,0.914285714,0.75,0,0,22.25,1,0.75,0
262,ant,1.5,org.apache.tools.tar.TarBuffer,21,1,0,2,35,38,2,0,17,0.631818182,617,0.818181818,0,0,0.293650794,0,0,27.85714286,3,0.8571,0
263,ant,1.5,org.apache.tools.bzip2.BZip2Constants,1,1,0,2,1,0,2,0,0,2,2064,0,0,0,0,0,0,2052,0,0,0
264,ant,1.5,org.apache.tools.ant.types.DataType,10,2,13,22,24,19,18,4,5,0.666666667,146,1,1,0.5,0.266666667,0,0,13.3,3,1.2,0
265,ant,1.5,org.apache.tools.ant.taskdefs.Expand,9,3,1,11,53,16,1,10,7,0.75,457,1,0,0.822222222,0.271604938,2,2,49.22222222,5,1.3333,1
266,ant,1.5,org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
267,ant,1.5,org.apache.tools.ant.DynamicConfigurator,2,1,0,2,2,1,1,1,2,2,2,0,0,0,1,0,0,0,1,1,0
268,ant,1.5,org.apache.tools.ant.types.selectors.SelectorUtils,11,1,0,3,26,53,3,0,9,0.9,725,1,1,0,0.26,0,0,64.81818182,47,8.4545,0
269,ant,1.5,org.apache.tools.ant.taskdefs.Jikes,2,1,0,5,30,0,0,5,0,0,186,1,2,0,0.6,0,0,90.5,10,5,0
270,ant,1.5,org.apache.tools.zip.ZipEntry,23,2,0,5,68,181,2,3,17,0.806818182,462,0.875,0,0.547619048,0.140909091,0,0,18.73913043,5,1.4783,0
271,ant,1.5,org.apache.tools.ant.types.FileList,8,3,0,9,31,0,4,5,6,0.428571429,181,1,0,0.833333333,0.3125,1,1,21.375,5,2,0
272,ant,1.5,org.apache.tools.ant.taskdefs.Property,30,3,0,12,77,365,2,10,22,0.896551724,717,1,3,0.578125,0.204166667,0,0,22.56666667,7,1.4667,0
273,ant,1.5,org.apache.tools.ant.FileScanner,14,1,0,5,14,91,5,0,14,2,14,0,0,0,0.271428571,0,0,0,1,1,0
274,ant,1.5,org.apache.tools.ant.taskdefs.Replace,22,4,0,9,92,129,2,9,16,0.84981685,837,1,3,0.787878788,0.309090909,2,2,36.45454545,5,1.2273,1
275,ant,1.5,org.apache.tools.ant.util.DOMElementWriter,8,1,0,1,40,18,1,0,7,0.666666667,464,1,0,0,0.346938776,0,0,56.625,11,3.875,0
276,ant,1.5,org.apache.tools.ant.util.regexp.RegexpMatcherFactory,4,1,1,5,11,6,2,3,3,2,62,0,0,0,0.5,0,0,14.5,1,0.75,0
277,ant,1.5,org.apache.tools.ant.taskdefs.Input,6,3,0,8,19,0,0,8,6,0.533333333,88,1,0,0.880952381,0.833333333,0,0,13.16666667,1,0.8333,1
278,ant,1.5,org.apache.tools.ant.taskdefs.condition.Os,13,1,0,14,23,68,12,2,12,0.697916667,308,1,0,0,0.708333333,0,0,22.07692308,36,3.4615,0
279,ant,1.5,org.apache.tools.ant.taskdefs.condition.Or,2,3,0,3,7,1,1,3,2,2,23,0,0,0.96969697,1,0,0,10.5,1,0.5,0
280,ant,1.5,org.apache.tools.ant.taskdefs.rmic.KaffeRmic,3,2,0,7,19,3,1,6,2,1,93,0,0,0.866666667,0.5,0,0,29.66666667,1,0.6667,0
281,ant,1.5,org.apache.tools.ant.input.InputRequest,5,1,1,5,7,6,5,0,5,0.75,32,1,0,0,0.7,0,0,5,1,0.8,0
282,ant,1.5,org.apache.tools.ant.util.Watchdog,7,1,0,3,22,0,3,1,6,0.555555556,111,1,0,0,0.476190476,0,0,14.42857143,4,1.4286,0
283,ant,1.5,org.apache.tools.ant.taskdefs.SendEmail,2,4,0,1,5,1,0,1,2,2,10,0,0,0.985507246,0.75,1,1,4,1,0.5,0
284,ant,1.5,org.apache.tools.ant.taskdefs.PathConvert,16,3,0,13,48,58,1,13,12,0.786666667,480,1,2,0.711538462,0.25,2,2,28.375,4,1.4375,0
285,ant,1.5,org.apache.tools.ant.taskdefs.CallTarget,10,3,0,9,33,3,0,9,8,0.722222222,145,1,1,0.804347826,0.4,2,4,13.1,2,1.3,0
286,ant,1.5,org.apache.tools.ant.taskdefs.LogOutputStream,7,2,2,9,15,1,8,1,4,0.583333333,92,1,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,0
287,ant,1.5,org.apache.tools.ant.taskdefs.compilers.Jvc,2,2,0,9,20,1,1,8,2,2,132,0,0,0.958333333,1,1,1,65,1,0.5,0
288,ant,1.5,org.apache.tools.ant.types.selectors.ExtendFileSelector,0,1,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
289,ant,1.5,org.apache.tools.zip.ZipLong,7,1,0,2,8,0,2,0,7,0,147,1,0,0,0.342857143,1,1,19.85714286,4,1,0
290,ant,1.5,org.apache.tools.ant.taskdefs.rmic.RmicAdapter,4,1,0,6,4,6,3,4,4,2,4,0,0,0,0.625,0,0,0,1,1,0
291,ant,1.5,org.apache.tools.ant.filters.ChainableReader,1,1,0,13,1,0,13,0,1,2,1,0,0,0,1,0,0,0,1,1,0
292,ant,1.5,org.apache.tools.ant.taskdefs.condition.Socket,4,2,0,4,12,0,1,3,4,0.333333333,70,1,0,0.75,0.5,0,0,16,1,0.75,0
0,ant,1.6,org.apache.tools.ant.input.PropertyFileInputHandler,3,1,0,3,19,0,0,3,2,0.75,104,0.5,0,0,0.666666667,0,0,33,1,0.6667,0
1,ant,1.6,org.apache.tools.ant.types.selectors.OrSelector,3,5,0,6,14,3,5,2,3,2,52,0,0,0.96875,0.555555556,1,1,16.33333333,3,1.6667,0
2,ant,1.6,org.apache.tools.ant.filters.util.ChainReaderHelper,10,1,0,15,39,19,4,12,8,0.888888889,344,0.25,1,0,0.228571429,0,0,32.6,3,1.1,0
3,ant,1.6,org.apache.tools.ant.taskdefs.Ant,24,3,0,17,118,72,2,15,17,0.851449275,1066,0.916666667,1,0.616666667,0.185185185,3,4,42.91666667,6,1.7083,2
4,ant,1.6,org.apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,3,22,44,1,2,5,0.805194805,156,1,1,0,0.261904762,0,0,11.41666667,4,1.25,0
5,ant,1.6,org.apache.tools.ant.taskdefs.SignJar,19,3,0,10,61,135,0,10,16,0.888888889,504,1,0,0.672727273,0.378947368,1,1,24.78947368,13,1.9474,0
6,ant,1.6,org.apache.tools.ant.taskdefs.condition.And,2,3,0,3,7,1,1,3,2,2,23,0,0,0.96969697,1,0,0,10.5,1,0.5,0
7,ant,1.6,org.apache.tools.ant.taskdefs.condition.IsTrue,3,2,0,4,6,0,1,3,3,0,30,1,0,0.818181818,0.666666667,0,0,8.666666667,2,1,0
8,ant,1.6,org.apache.tools.ant.taskdefs.ExecuteOn,23,4,2,22,77,149,2,20,16,0.826704545,1164,1,4,0.777777778,0.142857143,3,7,48.91304348,19,2.3043,0
9,ant,1.6,org.apache.tools.ant.types.Assertions,12,3,0,11,38,2,2,10,8,0.409090909,224,1,0,0.731707317,0.197916667,2,3,17.5,4,1.8333,2
10,ant,1.6,org.apache.tools.bzip2.CRC,7,1,0,2,8,0,2,0,1,0.5,1082,0,0,0,0.666666667,0,0,153.2857143,2,0.8571,0
11,ant,1.6,org.apache.tools.ant.taskdefs.SQLExec,20,4,0,13,97,116,1,13,16,0.868421053,895,1,0,0.7625,0.19,4,4,42.85,1,0.95,2
12,ant,1.6,org.apache.tools.ant.taskdefs.ExecuteWatchdog,9,1,0,8,23,0,5,3,8,0.5,148,1,1,0,0.288888889,0,0,14.88888889,4,1.3333,0
13,ant,1.6,org.apache.tools.ant.taskdefs.condition.IsSet,3,2,0,5,7,1,1,4,3,0.5,29,1,0,0.818181818,0.666666667,0,0,8.333333333,1,0.6667,0
14,ant,1.6,org.apache.tools.ant.types.Commandline,30,1,0,31,65,303,29,4,26,0.689655172,634,1,0,0,0.177339901,0,0,20.03333333,18,2.2333,1
15,ant,1.6,org.apache.tools.ant.types.selectors.NotSelector,3,6,0,7,11,3,5,3,3,2,37,0,0,0.96969697,1,2,3,11.33333333,2,1.3333,0
16,ant,1.6,org.apache.tools.ant.types.XMLCatalog,30,3,0,15,109,395,4,13,13,0.869731801,929,0.555555556,4,0.517241379,0.211206897,1,1,29.66666667,8,1.9667,0
17,ant,1.6,org.apache.tools.ant.filters.LineContainsRegExp,8,5,0,9,29,0,1,8,5,0.571428571,187,1,0,0.823529412,0.375,2,5,22,4,1.125,0
18,ant,1.6,org.apache.tools.ant.helper.ProjectHelper2,9,2,0,17,73,14,7,16,4,0.725,432,1,5,0.708333333,0.275,1,1,46.44444444,1,0.7778,1
19,ant,1.6,org.apache.tools.ant.taskdefs.SubAnt,23,3,0,15,88,201,0,15,19,0.847107438,541,1,1,0.627118644,0.144927536,2,2,22.04347826,13,2.1304,0
20,ant,1.6,org.apache.tools.ant.types.selectors.FileSelector,1,1,0,16,1,0,15,1,1,2,1,0,0,0,1,0,0,0,1,1,0
21,ant,1.6,org.apache.tools.ant.types.Path,30,3,0,51,102,301,40,13,24,0.603448276,1238,0.5,1,0.526315789,0.12183908,2,6,40.2,15,2.6333,0
22,ant,1.6,org.apache.tools.ant.filters.StripLineComments,8,5,0,6,26,0,1,5,5,0.571428571,172,1,0,0.823529412,0.375,2,5,20.125,4,1.125,0
23,ant,1.6,org.apache.tools.ant.taskdefs.Sequential,3,3,0,3,10,0,0,3,3,0,32,1,0,0.948717949,0.666666667,0,0,9.333333333,1,0.6667,0
24,ant,1.6,org.apache.tools.ant.util.TaskLogger,6,1,0,1,8,0,0,1,6,0,43,1,1,0,0.666666667,0,0,6,1,0.8333,0
25,ant,1.6,org.apache.tools.ant.taskdefs.compilers.Gcj,3,2,0,9,28,3,1,8,2,2,155,0,0,0.92,1,1,1,50.66666667,11,4,1
26,ant,1.6,org.apache.tools.ant.types.selectors.SelectSelector,13,5,0,11,34,68,5,7,12,0.75,199,1,0,0.837837838,0.292307692,2,8,14.15384615,5,2.1538,0
27,ant,1.6,org.apache.tools.ant.types.selectors.FilenameSelector,8,5,0,10,23,0,5,5,8,0.761904762,198,0.5,0,0.844444444,0.35,1,4,23,6,2.25,0
28,ant,1.6,org.apache.tools.ant.types.selectors.TypeSelector,6,5,0,9,22,0,4,5,6,0.6,105,0.5,0,0.88372093,0.333333333,2,5,16.16666667,4,1.6667,0
29,ant,1.6,org.apache.tools.ant.taskdefs.GUnzip,3,4,0,4,21,3,0,4,1,1.5,144,1,0,0.960784314,1,2,3,46.66666667,9,3.3333,0
30,ant,1.6,org.apache.tools.ant.taskdefs.Basename,5,3,0,5,15,4,0,5,5,0.75,90,1,0,0.902439024,0.533333333,0,0,16.4,1,0.8,0
31,ant,1.6,org.apache.tools.ant.types.selectors.SelectorScanner,3,1,0,3,3,3,2,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
32,ant,1.6,org.apache.tools.ant.util.KeepAliveOutputStream,2,3,0,0,3,1,0,0,2,2,7,0,0,0.909090909,0.75,1,1,2.5,1,0.5,0
33,ant,1.6,org.apache.tools.ant.PathTokenizer,3,1,0,3,17,0,2,1,3,0.25,204,1,0,0,0.666666667,0,0,65.66666667,2,1,0
34,ant,1.6,org.apache.tools.ant.taskdefs.Definer,22,5,1,17,73,151,4,15,14,0.848484848,618,1,0,0.72,0.221590909,0,0,26.59090909,7,1.6364,1
35,ant,1.6,org.apache.tools.ant.input.InputHandler,1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,1,1,0
36,ant,1.6,org.apache.tools.ant.taskdefs.condition.IsReference,4,2,0,6,14,2,1,5,4,0.666666667,68,1,1,0.75,0.5,0,0,15.5,1,0.75,0
37,ant,1.6,org.apache.tools.ant.taskdefs.BUnzip2,3,4,0,5,25,3,0,5,1,1.5,191,1,0,0.960784314,1,2,3,62.33333333,13,4.6667,0
38,ant,1.6,org.apache.tools.ant.ProjectHelper,18,1,2,23,68,151,16,9,17,1.039215686,413,0.166666667,0,0,0.152777778,0,0,21.61111111,4,1.5,1
39,ant,1.6,org.apache.tools.ant.taskdefs.KeySubst,8,3,0,2,39,10,0,2,8,0.714285714,308,1,0,0.840909091,0.325,1,1,37,4,1.25,0
40,ant,1.6,org.apache.tools.ant.PropertyHelper,20,1,0,3,50,74,2,2,18,0.6,721,1,2,0,0.28125,0,0,34.8,7,2.4,1
41,ant,1.6,org.apache.tools.ant.types.CommandlineJava,35,1,0,12,79,333,2,11,31,0.751633987,487,1,6,0,0.167857143,0,0,12.65714286,7,1.7143,3
42,ant,1.6,org.apache.tools.ant.filters.TailFilter,10,5,0,6,30,0,1,5,6,0.688888889,328,1,1,0.777777778,0.375,2,5,30.8,12,2.3,0
43,ant,1.6,org.apache.tools.ant.filters.ExpandProperties,4,4,0,4,13,0,1,3,4,0,87,1,0,0.928571429,0.75,2,4,20.5,1,0.5,0
44,ant,1.6,org.apache.tools.ant.DirectoryScanner,53,1,1,37,119,1112,28,9,28,0.842657343,1739,1,2,0,0.244505495,0,0,31.39622642,23,2.8113,2
45,ant,1.6,org.apache.tools.ant.taskdefs.PumpStreamHandler,15,1,2,8,23,67,6,2,9,0.714285714,170,1,0,0,0.516666667,0,0,9.933333333,2,1,1
46,ant,1.6,org.apache.tools.ant.types.ResourceLocation,7,1,1,5,8,3,5,0,7,0.75,47,1,0,0,0.476190476,0,0,5.142857143,1,0.8571,0
47,ant,1.6,org.apache.tools.ant.taskdefs.War,10,6,0,10,33,35,0,10,6,0.851851852,165,1,1,0.950617284,0.351851852,3,9,15.2,2,0.9,0
48,ant,1.6,org.apache.tools.ant.taskdefs.MacroDef,17,4,0,15,62,78,4,14,12,0.8125,416,0.8,1,0.719298246,0.205882353,0,0,23.17647059,16,2.8235,0
49,ant,1.6,org.apache.tools.ant.taskdefs.Copydir,8,4,0,7,39,4,0,7,7,0.714285714,277,1,0,0.917647059,0.46875,4,4,32.875,5,1.375,0
50,ant,1.6,org.apache.tools.ant.taskdefs.LoadProperties,5,3,0,8,41,0,0,8,5,0.5,230,1,0,0.902439024,0.4,2,2,44.4,1,0.8,0
51,ant,1.6,org.apache.tools.ant.types.ZipFileSet,19,5,0,14,45,25,4,10,16,0.488888889,458,0.8,0,0.85046729,0.298245614,4,15,22.57894737,4,1.8421,3
52,ant,1.6,org.apache.tools.ant.Diagnostics,17,1,0,4,58,130,1,4,5,0.921875,630,0.25,0,0,0.129411765,0,0,35.82352941,4,2.1176,1
53,ant,1.6,org.apache.tools.ant.util.MergingMapper,4,1,0,4,5,0,3,1,4,0.333333333,24,1,0,0,0.875,0,0,4.75,1,0.75,0
54,ant,1.6,org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,4,1,0,1,13,6,0,1,4,2,45,0,0,0,0.625,0,0,10.25,2,1,0
55,ant,1.6,org.apache.tools.ant.taskdefs.email.UUMailer,2,3,0,4,15,1,0,4,0,2,59,0,0,0.952380952,0.666666667,1,1,28.5,1,0.5,0
56,ant,1.6,org.apache.tools.ant.types.AbstractFileSet,50,3,2,55,123,919,25,30,47,0.78425656,918,1,1,0.384615385,0.064444444,2,5,17.22,6,1.88,2
57,ant,1.6,org.apache.tools.ant.taskdefs.MacroInstance,8,3,0,15,77,6,1,14,5,0.825396825,585,1,1,0.840909091,0.35,0,0,71,10,3.875,2
58,ant,1.6,org.apache.tools.ant.taskdefs.MatchingTask,42,3,11,39,96,0,11,28,40,0,328,1,1,0.474358974,0.073412698,2,2,6.785714286,6,1.1667,0
59,ant,1.6,org.apache.tools.ant.taskdefs.Copy,31,3,2,20,97,307,3,17,24,0.884126984,1137,1,2,0.552238806,0.209677419,2,2,35,18,1.871,4
60,ant,1.6,org.apache.tools.ant.types.DTDLocation,1,2,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
61,ant,1.6,org.apache.tools.ant.taskdefs.Typedef,1,6,1,3,2,0,2,1,1,2,4,0,0,1,1,0,0,3,0,0,0
62,ant,1.6,org.apache.tools.ant.types.resolver.ApacheCatalog,4,2,0,6,14,0,1,6,3,0,96,1,1,0.916666667,0.5,1,3,22.75,5,1.75,0
63,ant,1.6,org.apache.tools.ant.filters.StringInputStream,9,2,0,0,23,0,0,0,9,0.53125,250,1,0,0.5625,0.388888889,1,2,26.33333333,1,0.7778,0
64,ant,1.6,org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,4,1,0,3,25,4,1,2,1,0.333333333,183,1,0,0,0.583333333,0,0,44.25,3,1.25,0
65,ant,1.6,org.apache.tools.ant.taskdefs.compilers.Jikes,2,2,0,9,28,1,1,8,2,2,268,0,0,0.958333333,1,1,1,133,1,0.5,1
66,ant,1.6,org.apache.tools.ant.taskdefs.BuildNumber,6,3,0,5,35,0,0,5,3,0.866666667,300,1,0,0.880952381,0.444444444,1,1,48.5,1,0.8333,0
67,ant,1.6,org.apache.tools.ant.types.Reference,5,1,1,35,11,4,33,2,5,0.25,54,1,0,0,0.533333333,0,0,9.6,1,0.6,0
68,ant,1.6,org.apache.tools.ant.taskdefs.Chmod,18,5,0,15,58,39,0,15,16,0.607843137,316,1,1,0.862903226,0.268518519,4,7,16.38888889,4,1.2222,0
69,ant,1.6,org.apache.tools.ant.taskdefs.AntlibDefinition,5,3,3,8,12,2,6,2,5,0.625,49,1,0,0.902439024,0.466666667,0,0,8.4,1,0.8,0
70,ant,1.6,org.apache.tools.ant.util.PackageNameMapper,2,2,0,1,6,1,0,1,1,2,20,0,0,0.875,0.75,1,1,9,1,0.5,0
71,ant,1.6,org.apache.tools.ant.util.LineTokenizer,4,2,0,6,10,0,4,2,4,0.333333333,125,1,0,0.75,0.5,0,0,29.5,2,1,0
72,ant,1.6,org.apache.tools.ant.TaskAdapter,7,3,0,6,26,15,2,5,6,0.833333333,237,0.5,0,0.860465116,0.285714286,1,1,32.57142857,1,0.8571,0
73,ant,1.6,org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,16,1,3,15,56,86,4,12,6,0.8,372,1,2,0,0.226666667,0,0,22.0625,14,2,0
74,ant,1.6,org.apache.tools.ant.types.Parameter,7,1,0,24,8,3,24,0,7,0.666666667,43,1,0,0,0.714285714,0,0,4.714285714,1,0.8571,0
75,ant,1.6,org.apache.tools.ant.IntrospectionHelper,33,1,0,29,100,420,19,25,22,0.902777778,1585,0.333333333,0,0,0.28125,0,0,46.21212121,17,2.1818,3
76,ant,1.6,org.apache.tools.ant.taskdefs.compilers.Javac12,3,2,0,8,20,3,1,7,2,1,151,0,0,0.92,0.5,0,0,48.33333333,1,0.6667,0
77,ant,1.6,org.apache.tools.ant.types.FileSet,3,4,3,32,9,3,28,4,2,2,23,0,0,0.988636364,0.666666667,3,4,6.666666667,2,0.6667,0
78,ant,1.6,org.apache.tools.ant.input.MultipleChoiceInputRequest,3,2,0,3,8,0,2,1,3,0,32,1,0,0.75,0.555555556,0,0,9.333333333,1,0.6667,0
79,ant,1.6,org.apache.tools.mail.MailMessage,31,1,0,5,68,407,2,3,13,0.904761905,624,0.904761905,2,0,0.316129032,0,0,18.4516129,11,1.4516,0
80,ant,1.6,org.apache.tools.ant.types.PropertySet,17,3,0,19,67,112,6,13,14,0.770833333,468,1,1,0.652173913,0.183006536,1,1,26.17647059,16,2.7059,2
81,ant,1.6,org.apache.tools.ant.taskdefs.XSLTLogger,1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
82,ant,1.6,org.apache.tools.ant.DemuxOutputStream,10,2,0,4,30,27,1,3,5,0.761904762,252,1,1,0.357142857,0.283333333,1,1,23.5,2,1,0
83,ant,1.6,org.apache.tools.ant.DefaultLogger,16,1,3,13,39,80,6,7,12,0.876190476,341,0.857142857,0,0,0.285714286,0,0,19.875,8,1.75,1
84,ant,1.6,org.apache.tools.tar.TarInputStream,16,3,0,3,41,84,1,2,16,0.674074074,559,1,2,0.580645161,0.25,2,8,33.375,1,0.8125,3
85,ant,1.6,org.apache.tools.ant.types.selectors.DifferentSelector,3,5,0,7,14,0,4,3,2,0.25,92,1,1,0.953488372,0.555555556,1,1,29,8,3,0
86,ant,1.6,org.apache.tools.ant.BuildListener,7,1,0,9,7,21,8,1,7,2,7,0,0,0,1,0,0,0,1,1,0
87,ant,1.6,org.apache.tools.ant.taskdefs.condition.Contains,5,1,0,3,9,0,1,2,5,0.666666667,64,1,0,0,0.533333333,0,0,11.2,1,0.8,0
88,ant,1.6,org.apache.tools.ant.taskdefs.Antlib,8,3,0,11,45,16,1,10,4,0.771428571,216,0.6,0,0.840909091,0.270833333,1,1,25.375,4,1.875,0
89,ant,1.6,org.apache.tools.ant.helper.ProjectHelperImpl,14,2,0,18,63,65,9,13,2,0.879120879,322,1,3,0.586206897,0.230769231,1,1,21.5,2,0.9286,1
90,ant,1.6,org.apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,12,1,0,2,42,0,1,1,12,0.386363636,236,1,0,0,0.444444444,0,0,18.33333333,4,1.5833,1
91,ant,1.6,org.apache.tools.ant.taskdefs.cvslib.CvsUser,6,1,0,2,11,3,1,1,3,0.6,56,1,0,0,0.666666667,0,0,8,1,0.8333,0
92,ant,1.6,org.apache.tools.ant.taskdefs.BZip2,2,4,0,5,15,1,0,5,1,2,67,0,0,0.980392157,1,1,2,32.5,4,2,0
93,ant,1.6,org.apache.tools.ant.TypeAdapter,5,1,0,7,5,10,6,1,5,2,5,0,0,0,0.4,0,0,0,1,1,0
94,ant,1.6,org.apache.tools.ant.taskdefs.ProcessDestroyer,8,1,0,2,33,4,2,1,5,0.673469388,269,0.714285714,1,0,0.416666667,0,0,31.75,4,1.75,0
95,ant,1.6,org.apache.tools.ant.types.selectors.PresentSelector,7,4,0,14,26,0,5,9,7,0.458333333,199,1,2,0.853658537,0.392857143,1,3,26.85714286,5,2.5714,0
96,ant,1.6,org.apache.tools.ant.types.FilterSetCollection,5,1,0,6,13,0,5,1,5,0,69,1,0,0,0.533333333,0,0,12.6,3,1.2,0
97,ant,1.6,org.apache.tools.ant.taskdefs.GenerateKey,14,3,0,8,34,65,0,8,14,0.91025641,404,1,1,0.74,0.595238095,1,2,27,2,1,0
98,ant,1.6,org.apache.tools.ant.types.selectors.modifiedselector.Cache,7,1,0,2,7,21,2,0,7,2,7,0,0,0,0.642857143,0,0,0,1,1,0
99,ant,1.6,org.apache.tools.ant.taskdefs.email.EmailTask,30,3,1,14,89,301,1,13,30,0.935532234,844,0.826086957,2,0.560606061,0.207407407,3,3,26.36666667,39,2.5,0
100,ant,1.6,org.apache.tools.ant.util.FlatFileNameMapper,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,0
101,ant,1.6,org.apache.tools.ant.taskdefs.Transform,1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
102,ant,1.6,org.apache.tools.ant.util.GlobPatternMapper,5,1,2,5,15,0,4,1,4,0.5,137,1,0,0,0.9,0,0,25.2,4,1.8,0
103,ant,1.6,org.apache.tools.mail.ErrorInQuitException,1,4,0,1,3,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,0
104,ant,1.6,org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,3,1,0,7,14,3,1,6,1,2,88,0,0,0,0.444444444,0,0,28.33333333,1,0.6667,1
105,ant,1.6,org.apache.tools.ant.taskdefs.cvslib.RCSFile,5,1,0,2,7,4,2,0,0,0.5,39,1,0,0,0.7,0,0,6.2,1,0.6,0
106,ant,1.6,org.apache.tools.ant.XmlLogger,16,1,0,13,74,50,0,13,12,0.937037037,635,1,1,0,0.288888889,0,0,37.5625,9,2.6875,0
107,ant,1.6,org.apache.tools.ant.types.Description,5,3,0,9,24,10,1,9,3,2,137,0,0,0.882352941,0.4,0,0,26.4,6,2.8,0
108,ant,1.6,org.apache.tools.ant.Location,8,1,0,80,19,18,79,1,6,0.428571429,99,0.75,1,0,0.392857143,0,0,10.875,3,0.625,0
109,ant,1.6,org.apache.tools.ant.taskdefs.CallTarget,14,3,0,10,44,0,0,10,14,0.730769231,199,1,1,0.74,0.255102041,2,4,12.92857143,2,1.4286,0
110,ant,1.6,org.apache.tools.ant.taskdefs.ManifestException,1,3,0,6,2,0,6,0,1,2,5,0,0,1,1,0,0,4,0,0,0
111,ant,1.6,org.apache.tools.ant.taskdefs.compilers.Jvc,2,2,0,9,24,1,1,8,2,2,147,0,0,0.958333333,1,0,0,72.5,1,0.5,0
112,ant,1.6,org.apache.tools.ant.types.selectors.ExtendFileSelector,0,1,0,4,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
113,ant,1.6,org.apache.tools.mail.MailPrintStream,5,4,0,1,9,10,1,0,3,0.75,81,1,0,0.924528302,0.44,2,2,15,5,2,0
114,ant,1.6,org.apache.tools.ant.taskdefs.XSLTProcess,30,4,0,19,93,317,1,19,23,0.912972085,949,1,5,0.728971963,0.238095238,3,4,29.93333333,3,1.1,3
115,ant,1.6,org.apache.tools.ant.taskdefs.Manifest,17,1,0,8,74,14,3,5,16,0.866071429,599,0.285714286,1,0,0.163398693,1,1,33.41176471,8,1.5294,1
116,ant,1.6,org.apache.tools.ant.types.selectors.DependSelector,3,5,0,9,11,3,5,4,3,2,76,0,0,0.953488372,0.666666667,1,1,24.33333333,4,1.6667,0
117,ant,1.6,org.apache.tools.ant.taskdefs.condition.Not,2,3,0,3,8,1,1,3,2,2,33,0,0,0.96969697,1,0,0,15.5,1,0.5,0
118,ant,1.6,org.apache.tools.ant.types.selectors.SelectorContainer,24,1,0,23,24,276,3,20,24,2,24,0,0,0,0.089285714,0,0,0,1,1,0
119,ant,1.6,org.apache.tools.ant.taskdefs.Exit,8,3,0,4,18,10,0,4,6,0.714285714,172,1,0,0.840909091,0.75,0,0,20.125,4,1.75,0
120,ant,1.6,org.apache.tools.ant.taskdefs.Copyfile,6,3,0,5,24,1,0,5,6,0.7,137,1,0,0.880952381,0.416666667,3,3,21.16666667,1,0.8333,0
121,ant,1.6,org.apache.tools.ant.filters.TokenFilter,19,4,0,18,40,23,6,16,19,0.688888889,386,1,1,0.604651163,0.119298246,2,4,19.05263158,11,1.7368,0
122,ant,1.6,org.apache.tools.ant.filters.StripJavaComments,4,4,0,3,7,0,1,2,4,0,161,1,0,0.928571429,0.75,2,4,38.5,1,0.5,0
